id,listing_url,name,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,host_identity_verified,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_updated,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
22458148,https://www.airbnb.com/rooms/22458148,Oceanfront  IS310 - Charming One Bedroom Maalaea B,,https://a0.muscache.com/pictures/prohost-api/Hosting-22458148/original/fbde85aa-56e7-4198-aa7e-e69c3508377f.jpeg,52042236,https://www.airbnb.com/users/show/52042236,Cristina Villarin,2015-12-22,"Kihei, HI","Choose from over 100 of the best island condos locally managed by Destination Maui Vacations located in Kihei, Maui~Hawaii.
Let us help you find the perfect spot for your dream vacation!",within a day,86%,88%,t,118.0,"['email', 'phone', 'work_email']",t,$256.00,1,1125,1,4,2,1125,2.8,346.6,t,0,8,38,272,,2,0,0,2021-08-23,2022-01-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,66,66,0,0
23488440,https://www.airbnb.com/rooms/23488440,Best view for the money!,Quiet neighborhood,https://a0.muscache.com/pictures/miso/Hosting-23488440/original/a9ff87ac-36d6-47c3-85e1-c257744a149f.jpeg,132394726,https://www.airbnb.com/users/show/132394726,Buff,2017-05-28,"Hawaii, United States",,within an hour,100%,67%,f,1.0,"['email', 'phone', 'work_email']",t,$203.00,5,365,1,5,365,365,5.0,365.0,t,5,8,28,145,,35,1,0,2021-07-09,2024-06-09,5.0,4.97,4.89,5.0,5.0,4.83,4.91,f,1,1,0,0
24396532,https://www.airbnb.com/rooms/24396532,Kamaole Sands Unit 8-105: Ground Floor 2 Br Condo,"Restaurants Nearby:  <br />•	Café O’Lei <br />•	Fred’s Mexican Café <br />•	Coconut’s Fish Café <br />•	808 Deli <br /> <br />Shopping Nearby:  <br />Kihei Kalama Village (5min):  <br />•	Open Air Market <br />•	Souvenirs  <br />•	Restaurants: Local Boy Shaved Ice, 3’s Bar and Grill, Kihei Café <br />•	Grocery Store: Foodland<br /><br />Pi’ilani Shopping center (10min): <br />•	Grocery Store: Safeway<br />•	Restaurants:Round Table Pizza, and Subway<br />•	Shops: Ross Dress for Less, Nail Salon, Dry Cleaner<br />•	Bank<br /><br />Beaches Nearby:  <br />•	Kamaole Beach Park III: Located across the street <br />•	Kamaole Beach Park (I & II): Located a short walk away <br /><br />Local Activities: Snorkeling, surfing, whale watching (In Season), skating rink at Kalama Park.  <br /><br />Golf: Maui Nui Golf course, Wailea Golf Club (3 courses) <br /><br />Activities concierge service provided<br /> <br />Maui Ocean Center: 11 miles <br />Maui Tropical Plantation: 12.6 miles<br />Ziplining: ",https://a0.muscache.com/pictures/prohost-api/Hosting-24396532/original/de76ffbb-c387-43fd-a714-07c59fa88225.jpeg,132087088,https://www.airbnb.com/users/show/132087088,Maui Condo,2017-05-26,"Hawaii, United States","At Maui Condo and Home, we have served our owners and guests with the same Aloha Spirit for over 30 years. Our business has grown to include properties beyond Maui, on the islands of Oahu, Hawaii, and Kauai. We are excited to continue to serve our owners and guests with our continued sense of Aloha.
Click here to view all  of our listings: www.airbnb.com/p/mauicondo",within an hour,100%,100%,f,557.0,"['email', 'phone']",t,$400.00,1,1125,1,4,4,1125,3.3,313.1,t,20,50,75,76,,10,1,0,2021-04-20,2024-07-27,4.7,4.9,4.7,4.6,5.0,5.0,4.4,t,411,411,0,0
24965429,https://www.airbnb.com/rooms/24965429,Moana's on the Northshore,"Family oriented neighborhood, working class located in rural area of North Shore. You will hear/see chickens around.",https://a0.muscache.com/pictures/e7292adb-1413-4151-aa3e-3d9d5a9f4ddf.jpg,80379332,https://www.airbnb.com/users/show/80379332,Soloia,2016-06-28,"Kahuku, HI",Aloha!,within a few hours,100%,0%,f,2.0,"['email', 'phone']",f,$65.00,29,1125,29,29,1125,1125,29.0,1125.0,t,0,16,46,46,,172,0,0,2018-05-21,2023-09-28,4.71,4.86,4.86,4.91,4.81,4.75,4.81,f,2,2,0,0
26052272,https://www.airbnb.com/rooms/26052272,Oceanfront KUL714 - Upgraded Unit in W. Maui Condo,,https://a0.muscache.com/pictures/prohost-api/Hosting-26052272/original/402ec5a5-b680-45f1-a0d0-60e2897a3233.jpeg,52042236,https://www.airbnb.com/users/show/52042236,Cristina Villarin,2015-12-22,"Kihei, HI","Choose from over 100 of the best island condos locally managed by Destination Maui Vacations located in Kihei, Maui~Hawaii.
Let us help you find the perfect spot for your dream vacation!",within a day,86%,88%,t,118.0,"['email', 'phone', 'work_email']",t,$294.00,1,1125,1,4,46,1125,3.9,93.9,t,11,41,71,346,,5,0,0,2021-03-04,2022-07-05,4.8,5.0,4.8,5.0,4.8,4.8,4.8,t,66,66,0,0
27493258,https://www.airbnb.com/rooms/27493258,Laule’a Cabin,It’s just outside pahoa town,https://a0.muscache.com/pictures/25a8efac-d72a-47c1-b10c-cdfdc573c0ac.jpg,204645019,https://www.airbnb.com/users/show/204645019,Khalil Pasquel,2018-07-24,,,within an hour,100%,100%,f,5.0,"['email', 'phone']",t,$54.00,1,1125,1,1,1125,1125,1.0,1125.0,t,7,7,7,7,,18,2,0,2021-04-07,2025-02-01,4.5,4.5,4.22,4.78,4.67,4.61,4.5,f,1,0,1,0
28133212,https://www.airbnb.com/rooms/28133212,Wyndham Bali Hai Villas: 2 Bedroom Deluxe,"Princeville (named in honor of King Kamehameha's son Albert's visit in 1860) is located on a picturesque cliffside overlooking Kauaii's North Shore. Nearby beaches include Hideaway, Puʻu Poa and Hanalei Bay Beaches and the nearby Makai and Princeville Makai golf courses are listed in the 100 Greatest Courses by ""Golf Digest."" Hiking, Riding, Zip Lining, Deep Sea Fishing and Helicoptor tours merely scratch the surface of the many activities available on Hawaii's Oldest Island.",https://a0.muscache.com/pictures/2ad927b3-6e05-4818-b3fb-35a1bddd96ec.jpg,38286169,https://www.airbnb.com/users/show/38286169,Joanne,2015-07-12,"Ambler, PA",,within a few hours,100%,42%,f,1.0,"['email', 'phone']",t,$349.00,2,14,2,2,14,14,2.0,14.0,t,26,55,55,55,,39,3,1,2019-12-25,2025-02-28,4.92,4.87,4.9,4.64,4.97,4.87,4.79,f,1,1,0,0
28739910,https://www.airbnb.com/rooms/28739910,"Private Beach Home, Sleeps 8, A/C, Game Room","The neighborhood is very quiet, clean, and friendly. Most streets have sidewalks and little traffic. The area is great for taking a morning and evening walk or run to start your day. There are two resorts within 5 min. from the neighborhood entrance, if you want to enjoy a cocktail by the pool or ocean.",https://a0.muscache.com/pictures/75b7e3b5-5083-4ee7-9b1b-c104062b376a.jpg,5039751,https://www.airbnb.com/users/show/5039751,Jacob,2013-02-10,"Hawaii, United States",,within an hour,100%,100%,t,4.0,"['email', 'phone']",t,$407.00,2,30,1,3,1125,1125,2.8,1125.0,t,2,12,22,113,,199,45,3,2019-01-06,2025-02-28,4.94,4.93,4.93,4.94,4.84,4.94,4.84,f,4,4,0,0
29637710,https://www.airbnb.com/rooms/29637710,The Wailuku House,"You can walk up the street to see the intriguing ""Boiling Pots"" or Pe'epe'e Falls ( it's original name) or drive down the street past the Hilo Medical Center and you can do some sightseeing at the famous Rainbow Falls.  Just drive a few more minutes and you'll be around restaurants, Hilo Bay and the shops in downtown Hilo.",https://a0.muscache.com/pictures/05c9714d-97e4-41b4-8f27-b5fb8c3c6be4.jpg,197782534,https://www.airbnb.com/users/show/197782534,Candace,2018-06-24,"Hilo, HI",,within an hour,100%,100%,t,4.0,"['email', 'phone']",t,,1,90,1,1,1125,1125,1.0,1125.0,t,8,25,44,301,,149,17,2,2018-11-25,2025-02-26,4.79,4.78,4.7,4.89,4.91,4.89,4.76,t,1,1,0,0
30507206,https://www.airbnb.com/rooms/30507206,Memories await-Remodeled Kahana Sunset E8-Sullivan,"Kahana Sunset does have a great beach out front for swimming and other water activities.  Napili Plaza is a 5 minute drive from the property where you can find a grocery store, coffee shop and several restaurants.",https://a0.muscache.com/pictures/prohost-api/Hosting-30507206/original/813b86f4-5a05-4e36-a90a-f6ddebf08459.jpeg,146182295,https://www.airbnb.com/users/show/146182295,Sullivan Properties,2017-08-15,"Lahaina, HI","Aloha & Welcome to Maui Resorts at Sullivan Properties, offering affordable Vacation Condo Rentals on the tropical paradise island getaway of West Maui, Hawaii. We have been providing visitors & residents with the best Maui Condo Rentals & Property Management Services for over 40 yrs. We offer the best quality, selection and service on the ""West Side"" of Maui: Lahaina to Kapalua.

Sullivan Properties Inc.",within an hour,100%,100%,f,72.0,"['email', 'phone']",t,$341.00,1,1125,1,14,4,1125,3.2,363.4,t,0,10,32,267,,4,0,0,2021-04-27,2024-02-19,4.5,5.0,4.75,5.0,4.25,5.0,4.25,t,51,51,0,0
30824874,https://www.airbnb.com/rooms/30824874,Grand 2BR Oceanview 1st-Floor | Pool,,https://a0.muscache.com/pictures/prohost-api/Hosting-30824874/original/d5e2b832-eac0-4e05-ae2f-3c28d5e7584f.jpeg,111808435,https://www.airbnb.com/users/show/111808435,Vacasa,2017-01-16,,"Vacasa
Vacation Home Management

Vacasa unlocks the possibilities of how we enjoy vacation homes. We take care of managing our homeowners’ vacation houses so they can have peace of mind (and their home when they want to). And our guests book vacations confidently knowing they’re going to find exactly what they’re looking for without any surprises.

Each vacation home is always cared for by our professional local teams who implement our high cleanliness and maintenance values, while the hands-off tasks of vacation rental management--marketing, filing taxes, and maintaining a website--are handled by a specialized central support team. Our passion and focus remain true: to empower our homeowners, guests, and employees to invest in vacation.",within an hour,100%,100%,f,316.0,"['email', 'phone', 'work_email']",t,$538.00,2,1125,2,5,2,1125,3.0,177.5,t,30,60,90,365,,10,0,0,2019-04-30,2022-08-18,4.6,4.6,4.5,4.5,4.6,4.7,4.5,t,255,255,0,0
31828627,https://www.airbnb.com/rooms/31828627,Beachfront in Haleiwa,,https://a0.muscache.com/pictures/hosting/Hosting-31828627/original/56a49ca5-f09e-4a39-838c-119bdf17f653.jpeg,20492939,https://www.airbnb.com/users/show/20492939,Robert,2014-08-24,"Haleiwa, HI",,,,,f,2.0,['phone'],t,,1,365,1,1,365,365,1.0,365.0,t,0,0,0,0,,0,0,0,,,,,,,,,,f,2,0,2,0
32167794,https://www.airbnb.com/rooms/32167794,Maluhia Hale at Hualalai,,https://a0.muscache.com/pictures/miso/Hosting-32167794/original/71dc0f54-5234-49f5-8fa7-5df1c32e92c2.jpeg,146035240,https://www.airbnb.com/users/show/146035240,Private Homes Hawaii,2017-08-14,"Kailua, HI","We are a licensed, professional property management company operating vacation rentals on Oahu and the Big Island. Our team will meet guests on arrival, provide an orientation to the property, and be available for assistance throughout the stay, if needed.  

We pride ourselves on providing a consistent, high-quality experience no matter which home you choose.  Homes are incredibly well stocked from kitchen items to bath amenities to beach necessities.  Just bring your luggage!  

Many of our listings are at the Four Seasons Hualalai Resort where I worked for 10 years as VP of Marketing.  The Resort continues to be the #1 rated property in Hawaii and is my family's favorite place to visit.  My business partner now runs our Big Island operation while I have relocated to Kailua, Oahu.... another amazing beach destination!  Fabulous restaurants, great beaches, and charming beach- town shops characterize Kailua and we have a great selection of vacation homes in the area.  
We look forward to having you with us!",within an hour,100%,94%,f,95.0,"['email', 'phone']",t,"$3,567.00",3,1125,3,10,5,1125,5.4,1050.7,t,3,24,54,246,,1,0,0,2021-07-17,2021-07-17,5.0,,,,,,,t,37,37,0,0
32990410,https://www.airbnb.com/rooms/32990410,NP B44 Remodeled OceanFront Winter Getaway,,https://a0.muscache.com/pictures/prohost-api/Hosting-32990410/original/2d93013e-3320-407a-9019-5f3283442cdf.jpeg,15820446,https://www.airbnb.com/users/show/15820446,Maui Paradise Properties,2014-05-21,"Lahaina, HI","Vacation Rental Management, Property Management, Asset Management, Real Estate Sales and Financial Analysis on  real estate.

We give our pledge to you to make your vacation on Maui as easy and pleasurable as possible. We understand that vacationing with your family and friends is a time for memories, rest, and vital rejuvenation.

We provide the support and peace of mind for your ultimate vacationing experience on Maui.
Link to all our listings:  https://airbnb.com/users/15820446/listings 

We are especially empathetic for our Vacationers.  We are not perfect but we do try hard.  We are all local to Maui and try to represent the Aloha Spirit.

We have discovered for ourselves the pleasure of vacationing in this paradise called: Maui.  All of us came here many years ago, drawn to the mystique and spectacular beauty of the Island. Our satisfaction grows each time we are able to provide that special place our vacationers have worked for and dreamed of for so long. This is truly a marvelous business, and we give thanks each day for this wonderful opportunity.",within an hour,100%,98%,t,351.0,"['email', 'phone']",t,$305.00,5,1125,2,7,1125,1125,4.8,1125.0,t,7,16,26,90,,31,4,0,2019-06-17,2025-01-18,4.58,4.58,4.74,4.68,4.61,4.74,4.29,t,291,291,0,0
33775055,https://www.airbnb.com/rooms/33775055,"PiH: Island View  Ocean Views, Hilton Pool Passes",KaMilo is a wonderful gated community with a 2 acre recreation complex including a quiet lap pool and a large family pool along with a fitness center and 2 spa hot tub pools.  Also enjoy free access to the private Mauna Lani Beach club.,https://a0.muscache.com/pictures/9c534839-dd03-4e35-b848-19e79631fcd9.jpg,96255708,https://www.airbnb.com/users/show/96255708,Jeff And Suzanne,2016-09-22,"Portland, OR","Jeff & Suzanne have been hosting guests in their luxury vacation rentals on the Big Island of Hawaii for the past several years.   Their company Paradise in Hawaii Luxury Homes consists of a large team of passionate, dedicated individuals focused on helping guests have amazing holidays.    From the initial three homes to now over forty (40) homes all equipped to the same high standards they have never lost their attention to detail.     While they have added team members they remain directly involved with each and every guest.    They treat every guest like their trip to Hawaii is their life long dream fulfilled.   They love being part of helping families create amazing memories.  Come try the Paradise in Hawaii experience!",within an hour,99%,97%,t,134.0,"['email', 'phone', 'work_email']",t,$728.00,4,1125,4,10,1125,1125,4.1,1125.0,t,12,25,38,242,,26,13,2,2019-05-28,2025-03-03,5.0,5.0,4.96,4.92,4.96,4.96,4.96,f,119,119,0,0
34248654,https://www.airbnb.com/rooms/34248654,Renovated Condo in Waikiki - walkable to beach,,https://a0.muscache.com/pictures/hosting/Hosting-34248654/original/4f0a8d00-bbf8-4585-b645-23d497cd6249.jpeg,99286979,https://www.airbnb.com/users/show/99286979,Xinyi,2016-10-11,"New York, NY","An actuary addicting to traveling, surfing, and nature.",within an hour,100%,92%,t,1.0,"['email', 'phone']",t,$102.00,1,365,1,1,365,365,1.0,365.0,t,5,14,36,207,,22,22,1,2024-05-20,2025-02-19,4.86,4.95,4.91,4.91,4.91,4.95,4.86,f,1,1,0,0
